repo_name,ownership.owner,ownership.owner_kind,ownership.owner_name,ownership.theme,ownership.squad,ownership.priority,github.contributor_count_90d,github.release_count_12mo,github.pr_closure_ratio_90d,github.median_pr_response_seconds,makefile.upgrade,TIMESTAMP,dependabot.exists,dependabot.has_ecosystem.github-actions,dependabot.has_ecosystem.npm,dependabot.has_ecosystem.pip,dependencies.count,dependencies.github.count,dependencies.js.all.count,dependencies.js.count,dependencies.js.dev.count,dependencies.pypi.count,dependencies.pypi_all.count,django_packages.django_42.count,django_packages.total.count,django_packages.upgraded.count,docs.build_badge,docs.python_version,exists..coveragerc,exists..editorconfig,exists..gitignore,exists..pii_annotations.yml,exists.CHANGELOG.rst,exists.Makefile,exists.README,exists.commitlint.yml,exists.dependabot.yml,exists.openedx.yaml,exists.package.json,exists.pylintrc,exists.pyproject.toml,exists.requirements,exists.setup.cfg,exists.setup.py,exists.tox.ini,exists.transifex_config,github.last_push,github_actions,makefile.pip-installed,makefile.quality,makefile.quality-js,makefile.quality-python,makefile.test,makefile.test-js,makefile.test-python,npm_package,org_name,pinned_python_dependencies,readme.bad_links,readme.getting-help,readme.good_links,readme.irc-missing,readme.mailing-list-missing,readme.security,readthedocs_config.exists,readthedocs_config.file_name,readthedocs_config.version,renovate.configured,renovate.last_pr,renovate.oldest_open_pr_date,renovate.total_open_prs,requires.django,requires.pytest,setup_py.project_urls,setup_py.py312_classifiers,setup_py.pypi_name,setup_py.python_versions,setup_py.repo_url,tox_ini.has_section.testenv,tox_ini.has_section.testenv:quality,tox_tox_section,tox_ini.uses_whitelist_externals
openedx/django-pyfs,,,,,,,3,1,0.9375,930967,True,2026-08-25,True,True,False,False,92,0,0,0,0,32,92,3,3,1,False,,True,False,True,False,True,True,True,True,True,False,False,True,False,True,True,True,True,False,2026-08-10 20:07:52,True,True,True,False,False,True,False,False,,openedx,5,['https://github.com/openedx/django-pyfs/blob/master/LICENSE.txt: 404'],False,"['https://img.shields.io/pypi/v/openedx-django-pyfs.svg', 'https://pypi.python.org/pypi/openedx-django-pyfs/', 'https://github.com/openedx/django-pyfs/workflows/Python%20CI/badge.svg?branch=master', 'https://github.com/openedx/django-pyfs/actions?query=workflow%3A%22Python+CI%22', 'http://codecov.io/github/openedx/django-pyfs/coverage.svg?branch=master', 'http://codecov.io/github/openedx/django-pyfs?branch=master', 'https://img.shields.io/pypi/pyversions/openedx-django-pyfs.svg', 'https://pypi.python.org/pypi/openedx-django-pyfs', 'https://img.shields.io/github/license/openedx/django-pyfs.svg']",True,True,False,False,,,False,,,,True,True,,True,openedx-django-pyfs,"['3', '3.12']",https://github.com/openedx/django-pyfs,True,True,True,False
openedx/public-engineering,,,,,,,0,0,,,False,2026-08-25,True,True,False,False,0,0,0,0,0,0,0,0,0,0,False,,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,2025-03-05 16:20:54,True,False,False,False,False,False,False,False,,openedx,0,[],False,[],True,True,False,False,,,False,,,,False,False,,False,,[],,False,False,False,False
openedx/edx-toggles,,,,,,,3,1,0.9333,1418079,True,2026-08-25,True,True,False,False,112,0,0,0,0,18,112,6,7,4,True,,True,False,True,True,True,True,True,True,True,True,False,True,False,True,True,True,True,True,2026-08-10 20:08:32,True,True,True,False,False,True,False,True,,openedx,3,[],True,"['https://docs.openedx.org/projects/edx-toggles/en/latest/readme.html', 'https://github.com/openedx/edx-toggles', 'https://github.com/openedx/edx-toggles/blob/master/scripts/README.rst', 'https://github.com/openedx/.github/blob/master/CONTRIBUTING.md', 'https://github.com/openedx/edx-toggles/blob/master/.github/PULL_REQUEST_TEMPLATE.md', 'https://github.com/openedx/edx-toggles/blob/master/.github/ISSUE_TEMPLATE.md', 'https://open.edx.org/getting-help', 'https://img.shields.io/pypi/v/edx-toggles.svg', 'https://pypi.python.org/pypi/edx-toggles/', 'https://github.com/openedx/edx-toggles/workflows/Python%20CI/badge.svg?branch=master', 'https://github.com/openedx/edx-toggles/actions?query=workflow%3A%22Python+CI%22', 'http://codecov.io/github/edx/edx-toggles/coverage.svg?branch=master', 'http://codecov.io/github/edx/edx-toggles?branch=master', 'https://readthedocs.org/projects/edx-toggles/badge/?version=latest', 'http://edx-toggles.readthedocs.io/en/latest/', 'https://img.shields.io/pypi/pyversions/edx-toggles.svg', 'https://img.shields.io/github/license/edx/edx-toggles.svg', 'https://github.com/openedx/edx-toggles/blob/master/LICENSE.txt']",True,True,True,True,.readthedocs.yaml,2,False,,,,True,True,,True,edx-toggles,"['3', '3.12']",https://github.com/openedx/edx-toggles,True,True,True,False
openedx/completion,,,,,,,3,1,0.6522,1484163,True,2026-08-25,True,True,False,False,149,0,0,0,0,65,149,13,16,9,True,,True,False,True,False,True,True,True,True,True,True,False,True,False,True,True,True,True,True,2026-08-17 21:34:14,True,False,True,False,False,True,False,False,,openedx,3,"['http://your.lms.site/admin/waffle/switch/: HTTPConnectionPool(host=\'your.lms.site\', port=80): Max retries exceeded with url: /admin/waffle/switch/ (Caused by NameResolutionError(""HTTPConnection(host=\'your.lms.site\', port=80): Failed to resolve \'your.lms.site\' ([Errno -2] Name or service not known)""))', 'https://docs.openedx.org/projects/completion: 404', 'https://github.com/openedx/completion/blob/master/LICENSE.txt: 404']",False,"['https://docs.openedx.org/en/latest/educators/references/course_development/exercise_tools/completion.html', 'https://docs.openedx.org/en/latest/developers/how-tos/get-ready-for-python-dev.html', 'https://openedx.org/r/how-to-contribute', 'https://openedx.org/code-of-conduct/', 'https://backstage.openedx.org/catalog/default/component/completion', 'https://img.shields.io/pypi/v/edx-completion.svg', 'https://pypi.python.org/pypi/edx-completion/', 'https://github.com/openedx/completion/actions/workflows/ci.yml/badge.svg?branch=master', 'https://github.com/openedx/completion/actions/workflows/ci.yml?branch=master', 'http://codecov.io/github/edx/completion/coverage.svg?branch=master', 'http://codecov.io/github/edx/completion?branch=master', 'https://readthedocs.org/projects/completion/badge/?version=latest', 'https://img.shields.io/pypi/pyversions/edx-completion.svg', 'https://img.shields.io/github/license/edx/completion.svg', 'https://img.shields.io/badge/Status-Experimental-yellow', 'https://img.shields.io/badge/Status-Maintained-brightgreen', 'https://img.shields.io/badge/Status-Deprecated-orange', 'https://img.shields.io/badge/Status-Unsupported-red']",True,True,True,False,,,False,,,,True,True,,True,edx-completion,"['3', '3.12']",https://github.com/openedx/completion,True,True,True,False
openedx/olxcleaner,,,,,,,1,0,,,True,2026-08-25,False,False,False,False,101,0,0,0,0,5,101,2,2,1,False,,True,False,True,False,False,True,True,True,False,False,False,False,False,True,True,True,False,False,2026-05-30 15:27:43,True,False,True,False,False,True,False,False,,openedx,0,[],False,"['https://github.com/openedx/olxcleaner/actions/workflows/ci.yml/badge.svg', 'https://github.com/openedx/olxcleaner/actions/workflows/ci.yaml', 'https://codecov.io/gh/jolyonb/olxcleaner/branch/master/graphs/badge.svg', 'https://codecov.io/gh/jolyonb/olxcleaner', 'https://github.com/openedx/olxcleaner']",True,True,False,False,,,False,,,,False,True,,True,olxcleaner,"['3.11', '3.12']",https://github.com/openedx/olxcleaner,False,False,False,False
openedx/paragon,,,,,,,5,35,0.97,3,False,2026-08-25,True,True,False,False,93,0,0,43,50,0,0,0,0,0,False,,False,False,True,False,False,True,True,True,True,True,True,False,False,False,False,False,False,False,2026-08-24 14:32:15,True,False,False,False,False,True,False,False,,openedx,0,"['https://www.npmjs.com/package/@openedx/paragon: 403', 'https://openedx.slack.com/archives/C02NR285KV4: 403', 'https://cdn.jsdelivr.net/npm/@my-brand/core.min.css: 404', 'https://cdn.jsdelivr.net/npm/@my-brand/light.min.css: 404', 'https://github.com/openedx/eslint-config-edx/tree/master/packages/eslint-config-edx: 404', 'https://www.npmjs.com/package/eslint-config-airbnb: 403', 'https://facebook.github.io/jest/: 404', 'https://facebook.github.io/jest/docs/en/api.html: 404', 'https://facebook.github.io/jest/docs/en/getting-started.html: 404', 'http://facebook.github.io/jest/docs/en/snapshot-testing.html: 404']",False,"['https://github.com/openedx/paragon/actions/workflows/release.yml/badge.svg', 'https://github.com/openedx/paragon/actions/workflows/release.yml', 'https://img.shields.io/npm/v/@openedx/paragon.svg', 'https://img.shields.io/badge/status-Maintained-brightgreen', 'https://img.shields.io/github/license/openedx/paragon.svg', 'https://codecov.io/gh/edx/paragon/branch/master/graph/badge.svg?token=x1tZmNduy9', 'https://codecov.io/gh/edx/paragon', 'https://img.shields.io/npm/dw/@openedx/paragon', 'https://www.w3.org/WAI/standards-guidelines/aria/', 'https://openedx.org/', 'https://paragon-openedx.netlify.app/', 'https://openedx.org/slack', 'https://github.com/openedx/paragon/issues/new?template=blank-issue.md', 'https://calendar.google.com/calendar/embed?src=c_v86shrnegshsqgp4fj2k94u7bc%40group.calendar.google.com&ctz=America%2FNew_York', 'https://github.com/openedx/brand-openedx', 'https://formatjs.io/docs/react-intl/', 'https://github.com/openedx/paragon/tree/release-22.x', 'https://paragon-openedx-v22.netlify.app/', 'https://github.com/openedx/paragon/tree/release-23.x', 'https://paragon-openedx-v23.netlify.app/', 'https://github.com/openedx/paragon/tree/next', 'https://openedx.org/r/how-to-contribute', 'https://openedx.org/code-of-conduct/', 'https://github.com/openedx/paragon/issues', 'https://github.com/orgs/openedx/projects/43/views/15', 'https://github.com/openedx/frontend-build', 'http://eslint.org/docs/user-guide/integrations', 'http://eslint.org/docs/rules/comma-dangle', 'https://github.com/evcohen/eslint-plugin-jsx-a11y', 'https://github.com/evcohen/eslint-plugin-jsx-a11y/blob/master/docs/rules/no-noninteractive-element-interactions.md', 'https://github.com/airbnb/enzyme', 'http://airbnb.io/enzyme/', 'http://airbnb.io/enzyme/docs/api/index.html', 'https://github.com/openedx/paragon/blob/master/src/Dropdown/deprecated/Dropdown.test.jsx', 'https://github.com/openedx/paragon/blob/master/src/CheckBox/CheckBox.test.jsx', 'https://github.com/semantic-release/semantic-release', 'https://github.com/conventional-changelog/conventional-changelog/tree/master/packages/conventional-changelog-angular', 'https://github.com/conventional-changelog/commitlint/blob/master/%40commitlint/config-angular-type-enum/index.js', 'https://github.com/openedx/frontend-app-payment/pull/48', 'https://backstage.openedx.org/catalog/default/component/paragon', 'https://github.com/amzn/style-dictionary', 'https://github.com/openedx/frontend-platform/pull/440']",True,True,True,False,,,True,2026-04-22,2025-10-10,7,False,False,,False,,[],,False,False,False,False
openedx/openedx-backstage,,,,,,,1,0,1.0,,False,2026-08-25,True,True,False,False,11,0,0,0,11,0,0,0,0,0,False,,False,False,True,False,False,False,True,True,True,False,True,False,False,False,False,False,False,False,2026-08-14 18:51:58,True,False,False,False,False,False,False,False,,openedx,0,[],False,"['https://backstage.io', 'https://github.com/nvm-sh/nvm']",True,True,False,False,,,True,,,0,False,False,,False,,[],,False,False,False,False
openedx/tutor-contrib-platform-notifications,,,,,,,1,2,0.0,7,False,2026-08-25,False,False,False,False,0,0,0,0,0,0,0,0,0,0,False,,False,False,True,False,False,True,True,True,False,False,False,False,True,False,False,False,False,False,2026-05-31 19:03:12,True,False,False,False,False,True,False,False,,openedx,0,[],False,"['https://docs.tutor.edly.io', 'https://docs.openedx.org/en/latest/learners/sfd_notifications/index.html', 'https://github.com/openedx/tutor-contrib-notifications']",True,True,False,False,,,False,,,,False,False,,False,,[],,False,False,False,False
openedx/django-config-models,,,,,,,3,1,0.875,1500174,True,2026-08-25,True,True,False,False,107,0,0,0,0,13,107,8,9,5,True,,True,False,True,False,True,True,True,True,True,True,False,True,False,True,True,True,True,False,2026-08-17 13:28:53,True,False,True,False,False,True,False,False,,openedx,1,['https://openedx.slack.com/: 403'],True,"['https://github.com/openedx/django-config-models/workflows/Python%20CI/badge.svg?branch=master', 'https://github.com/openedx/django-config-models/actions?query=workflow%3A%22Python+CI%22', 'http://codecov.io/github/openedx/django-config-models/coverage.svg?branch=master', 'http://codecov.io/github/openedx/django-config-models?branch=master', 'https://img.shields.io/pypi/v/django-config-models.svg', 'https://pypi.python.org/pypi/django-config-models/', 'https://readthedocs.org/projects/django-config-models/badge/?version=latest', 'http://django-config-models.readthedocs.io/en/latest/', 'https://img.shields.io/pypi/pyversions/django-config-models.svg', 'https://img.shields.io/github/license/edx/django-config-models.svg', 'https://github.com/openedx/django-config-models/blob/master/LICENSE.txt', 'https://img.shields.io/badge/Status-Maintained-brightgreen', 'https://django-config-models.readthedocs.org', 'https://discuss.openedx.org', 'https://github.com/openedx/django-config-models', 'https://openedx.org/slack', 'https://openedx.org/getting-help', 'https://github.com/openedx/.github/blob/master/CONTRIBUTING.md', 'https://openedx.org/code-of-conduct/', 'https://backstage.openedx.org/catalog/default/component/django-config-models']",True,True,True,True,.readthedocs.yaml,2,False,,,,True,True,,True,django-config-models,"['3', '3.12']",https://github.com/openedx/django-config-models,True,True,True,False
openedx/frontend-app-discussions,,,,,,,3,5,0.7778,235,False,2026-08-25,True,True,False,False,41,0,0,29,12,0,0,0,0,0,False,,False,False,True,False,False,True,True,True,True,False,True,False,False,False,False,False,False,False,2026-08-18 19:52:24,True,False,False,False,False,True,False,False,@edx/frontend-app-discussions,openedx,0,"['https://edx.github.io/frontend-platform/module-Internationalization.html: 404', 'https://github.com/openedx/frontend-i18n/blob/master/docs/how_tos/i18n.rst: 404']",True,"['https://codecov.io/gh/openedx/frontend-app-discussions/branch/master/graph/badge.svg?token=3z7XvuzTq3', 'https://codecov.io/gh/openedx/frontend-app-discussions', 'https://img.shields.io/badge/license-AGPL-informational', 'https://github.com/openedx/frontend-app-discussions/blob/master/LICENSE', 'https://github.com/openedx/devstack', 'https://github.com/overhangio/tutor', 'https://github.com/overhangio/tutor-mfe', 'https://github.com/openedx/frontend-app-discussions.git', 'https://github.com/openedx/frontend-plugin-framework', 'https://discuss.openedx.org', 'https://github.com/openedx/frontend-app-discussions/issues', 'https://openedx.org/getting-help', 'https://docs.openedx.org/en/latest/developers/references/developer_guide/process/index.html', 'https://github.com/openedx/frontend-app-discussions/blob/master/.github/pull_request_template.md', 'https://openedx.org/code-of-conduct/', 'https://github.com/openedx/frontend-app-discussions/blob/master/docs/decisions/0002-feature-based-application-organization.rst']",True,True,True,False,,,True,2026-03-30,2024-01-08,6,False,False,,False,,[],,False,False,False,False
openedx/openedx-wordpress-ecommerce,,,,,,,2,7,0.8889,459016,True,2026-08-25,True,True,False,False,46,0,0,0,0,0,46,0,0,0,False,,False,False,True,False,False,True,True,True,True,False,False,False,False,True,False,False,False,False,2026-08-17 21:53:24,True,False,False,False,False,False,False,False,,openedx,0,['https://wordpress.org/plugins/woocommerce: 429'],False,"['https://github.com/openedx/edx-platform', 'https://docs.openedx.org/projects/wordpress-ecommerce-plugin/en/latest/decisions/0002-api-connection.html', 'https://openedx.org/terms-of-use/', 'https://github.com/openedx/openedx-wordpress-ecommerce/releases', 'https://docs.openedx.org/projects/wordpress-ecommerce-plugin/en/latest/plugin_quickstart.html', 'https://github.com/openedx/openedx-wordpress-ecommerce/issues', 'https://docs.openedx.org/projects/wordpress-ecommerce-plugin/en/latest/index.html', 'https://openedx.atlassian.net/wiki/spaces/COMM/pages/941457737/How+to+Start+Contributing+Code']",True,True,False,True,.readthedocs.yaml,2,False,,,,False,False,,False,,[],,False,False,False,False
openedx/FeedbackXBlock,,,,,,,0,2,,,True,2026-08-25,True,True,False,False,129,0,0,0,0,31,129,6,7,4,False,,True,False,True,False,False,True,True,True,True,False,False,True,False,True,False,True,True,False,2026-04-14 15:08:30,True,True,True,False,False,True,False,False,,openedx,0,"['https://www.gnu.org/licenses/agpl-3.0: HTTPSConnectionPool(host=\'www.gnu.org\', port=443): Max retries exceeded with url: /licenses/agpl-3.0 (Caused by NewConnectionError(""HTTPSConnection(host=\'www.gnu.org\', port=443): Failed to establish a new connection: [Errno 101] Network is unreachable""))', 'https://openedx.slack.com/: 403', ""https://open-edx-backstage.herokuapp.com/catalog/default/component/FeedbackXBlock: HTTPSConnectionPool(host='open-edx-backstage.herokuapp.com', port=443): Max retries exceeded with url: /catalog/default/component/FeedbackXBlock (Caused by SSLError(SSLError(1, '[SSL: TLSV1_UNRECOGNIZED_NAME] tlsv1 unrecognized name (_ssl.c:1010)')))""]",True,"['https://img.shields.io/badge/status-deprecated-red', 'https://github.com/openedx/xblocks-extra', 'https://img.shields.io/badge/License-AGPL_v3-blue.svg', 'https://github.com/openedx/FeedbackXBlock/actions/workflows/ci.yml/badge.svg', 'https://github.com/openedx/FeedbackXBlock/actions/workflows/ci.yml', 'https://github.com/openedx/FeedbackXBlock/actions/workflows/pypi-release.yml/badge.svg', 'https://github.com/openedx/FeedbackXBlock/actions/workflows/pypi-release.yml', 'https://img.shields.io/badge/status-maintained-31c653', 'https://openedx.org/r/xblock', 'https://docs.tutor.edly.io/tutorials/plugin.html', 'https://docs.tutor.edly.io/configuration.html', 'https://discuss.openedx.org', 'https://github.com/openedx/FeedbackXBlock/issues', 'https://openedx.org/slack', 'https://openedx.org/getting-help', 'https://openedx.org/r/how-to-contribute', 'https://openedx.org/code-of-conduct/']",True,True,True,False,,,False,,,,True,True,,False,feedback-xblock,[],,True,True,True,False
openedx/crowdsourcehinter,,,,,,,3,2,0.8235,897741,True,2026-08-25,True,True,False,False,35,0,0,0,0,17,35,2,2,2,False,,False,False,True,False,False,True,True,True,True,True,False,False,False,True,False,True,False,False,2026-08-24 00:18:09,True,False,True,False,True,True,False,True,,openedx,2,[],False,['https://github.com/openedx/edx-platform/wiki/Installing-a-new-XBlock'],True,True,False,False,,,False,,,,False,True,,True,crowdsourcehinter-xblock,"['3', '3.12']",https://github.com/openedx/crowdsourcehinter,False,False,False,False
openedx/auth-backends,,,,,,,1,3,0.6,1606393,True,2026-08-31,True,True,False,False,76,0,0,0,0,33,76,8,9,6,False,,False,False,True,False,True,True,True,True,True,True,False,True,False,True,True,True,True,False,2026-08-17 21:36:36,True,True,True,False,False,True,False,False,,openedx,4,"['http://edx.devstack.lms: HTTPConnectionPool(host=\'edx.devstack.lms\', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPConnection(host=\'edx.devstack.lms\', port=80): Failed to resolve \'edx.devstack.lms\' ([Errno -2] Name or service not known)""))']",False,"['https://github.com/openedx/auth-backends/workflows/Python%20CI/badge.svg?branch=master', 'https://github.com/openedx/auth-backends/actions?query=workflow%3A%22Python+CI%22', 'http://codecov.io/github/edx/auth-backends/coverage.svg?branch=master', 'http://codecov.io/github/edx/auth-backends?branch=master', 'https://courses.stage.edx.org', 'http://python-social-auth.readthedocs.io/en/latest/strategies.html', 'https://github.com/openedx/auth-backends/releases', 'https://github.com/openedx/.github/blob/master/CONTRIBUTING.md', 'https://groups.google.com/forum/']",True,False,True,False,,,False,,,,True,True,,True,edx-auth-backends,"['3', '3.12']",https://github.com/openedx/auth-backends,True,True,True,True
openedx/openedx-webhooks,,,,,,,5,0,0.9545,86,True,2026-08-31,True,True,False,False,0,0,0,0,0,0,0,0,0,0,True,,False,True,True,False,False,True,True,True,True,True,False,True,True,False,False,False,True,False,2026-08-31 00:20:25,True,False,False,False,False,True,False,False,,openedx,0,"['https://openedx-webhooks.herokuapp.com: 401', 'https://git.heroku.com/openedx-webhooks-staging.git: 405', 'https://github.com/organizations/: 404', 'https://openedx-webhooks.herokuapp.com/github/hook-receiver: 405', 'https://openedx.org/cla: 403']",False,"['https://dashboard.heroku.com/apps/openedx-webhooks-staging/resources', 'https://github.com/openedx/repo-tools-data-schema', 'https://github.com/', 'https://github.com/openedx/openedx-webhooks/issues/277', 'https://github.com/openedx/openedx-webhooks/issues/279', 'https://github.com/openedx/openedx-webhooks/issues/280', 'https://github.com/openedx/openedx-webhooks/issues/227', 'https://github.com/openedx/repo-tools/tree/master/edx_repo_tools/repo_checks', 'http://openedx.org', 'http://heroku.com', 'https://devcenter.heroku.com/articles/heroku-command-line', 'https://devcenter.heroku.com/articles/pipelines', 'https://github.com/openedx/openedx-webhooks/workflows/Python%20CI/badge.svg?branch=master', 'https://github.com/openedx/openedx-webhooks/actions?query=workflow%3A%22Python+CI%22', 'http://codecov.io/github/edx/openedx-webhooks/coverage.svg?branch=master', 'http://codecov.io/github/edx/openedx-webhooks?branch=master', 'https://readthedocs.org/projects/openedx-webhooks/badge/?version=latest', 'http://openedx-webhooks.readthedocs.org/en/latest/']",True,True,False,True,.readthedocs.yaml,2,False,,,,False,False,,False,,[],,True,True,True,False
openedx/xblock-lti-consumer,,,,,,,4,12,0.7308,361,True,2026-08-31,True,True,False,False,128,0,0,0,0,45,128,12,15,10,False,,True,True,True,False,True,True,True,True,True,True,False,True,False,True,True,True,True,False,2026-08-27 22:13:15,True,False,True,False,False,True,False,False,,openedx,6,"['https://openedx.org/slack: 403', 'https://openedx.slack.com/: 403', 'https://openedx.org/getting-help: 403', 'https://openedx.org/r/how-to-contribute: 403', 'https://openedx.org/code-of-conduct/: 403']",True,"['https://docs.tutor.edly.io/configuration.html', 'https://github.com/openedx/xblock-lti-consumer/blob/v9.14.2/README.rst', 'http://lti.tools/saltire/', 'https://docs.openedx.org/en/latest/educators/how-tos/course_development/exercise_tools/set_up_lti_1_1_component.html', 'https://saltire.lti.app/tool', 'https://saltire.lti.app/tool?norefresh', 'https://lti-ri.imsglobal.org/lti/tools/', 'https://lti-ri.imsglobal.org/lti/tools', 'https://lti-ri.imsglobal.org/keygen/index', 'https://docs.openedx.org/en/latest/educators/how-tos/course_development/exercise_tools/set_up_lti_1_3_component.html', 'http://www.imsglobal.org/spec/lti-bo/v1p1/', 'https://github.com/openedx/xblock-lti-consumer/tree/master/docs/basic_outcomes_service.rst', 'https://www.imsglobal.org/lti/model/uml/purl.imsglobal.org/vocab/lis/v2/outcomes/Result/service.html', 'https://github.com/openedx/xblock-lti-consumer/tree/master/docs/result_service.rst', 'https://github.com/open-craft/openedx-ltistore', 'https://discuss.openedx.org', 'https://github.com/openedx/xblock-lti-consumer/issues', 'https://backstage.openedx.org/catalog/default/component/xblock-lti-consumer', 'https://github.com/openedx/xblock-lti-consumer/workflows/Python%20CI/badge.svg?branch=master', 'https://github.com/openedx/xblock-lti-consumer/actions?query=workflow%3A%22Python+CI%22', 'https://codecov.io/github/openedx/xblock-lti-consumer/coverage.svg?branch=master', 'https://codecov.io/github/openedx/xblock-lti-consumer?branch=master', 'https://img.shields.io/badge/Status-Maintained-brightgreen', 'https://img.shields.io/github/license/openedx/xblock-lti-consumer.svg', 'https://github.com/openedx/edx-rest-api-client/blob/master/LICENSE', 'https://img.shields.io/pypi/v/lti-consumer-xblock.svg', 'https://pypi.python.org/pypi/lti-consumer-xblock/']",True,True,True,False,,,False,,,,True,False,,True,lti-consumer-xblock,"['3', '3.12']",https://github.com/openedx/xblock-lti-consumer,True,True,True,False
openedx/django-user-tasks,,,,,,,2,3,0.9231,103,True,2026-08-31,True,True,False,False,144,0,0,0,0,26,144,6,10,2,True,,True,False,True,False,True,True,True,True,True,True,False,True,False,True,True,True,True,True,2026-08-10 20:08:55,True,True,True,False,False,True,False,False,,openedx,1,['https://open-edx-proposals.readthedocs.io/en/latest/oeps/oep-0003.html: 404'],True,"['https://img.shields.io/pypi/v/django-user-tasks.svg', 'https://pypi.python.org/pypi/django-user-tasks/', 'https://github.com/openedx/django-user-tasks/workflows/Python%20CI/badge.svg?branch=master', 'https://github.com/openedx/django-user-tasks/actions?query=workflow%3A%22Python+CI%22', 'http://codecov.io/github/edx/django-user-tasks/coverage.svg?branch=master', 'http://codecov.io/github/edx/django-user-tasks?branch=master', 'https://readthedocs.org/projects/django-user-tasks/badge/?version=latest', 'http://django-user-tasks.readthedocs.io/en/latest/', 'https://img.shields.io/pypi/pyversions/django-user-tasks.svg', 'https://img.shields.io/github/license/edx/django-user-tasks.svg', 'https://github.com/openedx/django-user-tasks/blob/master/LICENSE.txt', 'http://www.celeryproject.org/', 'https://channels.readthedocs.io/en/latest/', 'http://docs.celeryproject.org/en/latest/userguide/signals.html', 'https://django-user-tasks.readthedocs.org', 'https://github.com/openedx/.github/blob/master/CONTRIBUTING.md', 'https://open.edx.org/getting-help']",True,True,True,True,.readthedocs.yaml,2,False,,,,True,True,,True,django-user-tasks,"['3', '3.12']",https://github.com/openedx/django-user-tasks,True,True,True,False
openedx/django-wiki,,,,,,,1,1,1.0,1336,True,2026-08-31,True,True,False,False,62,0,0,0,0,12,62,4,6,2,False,,False,False,True,False,False,True,True,True,True,True,False,True,False,True,False,True,True,False,2026-06-11 14:51:33,True,False,False,False,False,False,False,False,,openedx,1,"['https://github.com/benjaoming/django-wiki/blob/master/TODO.md: 404', 'http://svn.wikimedia.org/viewvc/mediawiki/trunk/extensions/: 403', 'https://upload.wikimedia.org/wikipedia/commons/8/88/MediaWiki_database_schema_1-19_%28r102798%29.png: 403', 'http://www.edxonline.org/: HTTPConnectionPool(host=\'www.edxonline.org\', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPConnection(host=\'www.edxonline.org\', port=80): Failed to resolve \'www.edxonline.org\' ([Errno -2] Name or service not known)""))']",False,"['http://wiki.overtag.dk', 'http://code.google.com/p/django-simple-wiki/', 'http://www.djangoproject.com', 'http://south.aeracode.org/', 'https://github.com/waylan/Python-Markdown', 'https://github.com/django-mptt/django-mptt', 'https://github.com/ojii/django-sekizai/', 'https://github.com/sorl/sorl-thumbnail', 'https://github.com/divio/django-cms']",True,True,False,False,,,False,,,,True,True,,True,openedx-django-wiki,['3.12'],https://github.com/openedx/django-wiki,True,False,True,False
openedx/enterprise-catalog,,,,,,,5,5,0.75,757671,True,2026-08-31,True,True,False,False,0,0,0,0,0,0,0,0,0,0,False,,False,True,True,True,False,True,True,True,True,False,False,True,True,False,False,False,True,True,2026-08-31 04:32:59,True,False,True,False,False,True,False,False,,openedx,0,"['https://travis-ci.com/edx/enterprise-catalog: 404', 'https://openedx.slack.com/messages/general/: 403']",False,"['https://travis-ci.com/edx/enterprise-catalog.svg?branch=master', 'http://codecov.io/github/edx/enterprise-catalog/coverage.svg?branch=master', 'http://codecov.io/github/edx/enterprise-catalog?branch=master', 'https://github.com/openedx/enterprise-catalog/blob/master/LICENSE', 'https://github.com/openedx/.github/blob/master/CONTRIBUTING.md', 'https://groups.google.com/forum/']",True,False,True,False,,,False,,,,False,False,,False,,[],,True,False,True,False
openedx/edx-val,,,,,,,5,6,0.8261,158,True,2026-08-31,True,True,False,False,112,0,0,0,0,107,112,11,14,7,False,,True,False,True,False,False,True,True,True,True,True,False,True,False,True,True,True,True,False,2026-08-14 03:09:26,True,True,True,False,False,True,False,False,,openedx,3,"['http://www.example.com/example_mobile_video.mp4: 404', 'http://www.example.com/example_desktop_video.mp4: 404']",False,[],True,True,False,False,,,False,,,,True,True,,True,edxval,"['3', '3.12']",http://github.com/openedx/edx-val,True,True,True,False
openedx/docs.openedx.org,,,,,,,8,0,0.9756,22246,True,2026-08-31,True,True,False,False,59,0,0,0,0,53,59,0,0,0,False,,False,False,True,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False,2026-08-25 16:47:55,True,True,False,False,False,False,False,False,,openedx,0,['https://en.wikipedia.org/wiki/ReStructuredText: 403'],False,"['https://docs.openedx.org/en/latest/documentors/how-tos/report_problem_with_docs.html', 'https://docs.openedx.org/en/latest/documentors/quickstarts/first_documentation_pr.html', 'https://docs.openedx.org/en/latest/documentors/quickstarts/update_doc_via_github.html', 'https://docs.openedx.org/en/latest/documentors/quickstarts/quick_start_add_doc.html', 'https://docs.openedx.org/en/latest/documentors/index.html', 'https://github.com/openedx/.github/blob/master/AI_POLICY.md', 'https://docs.openedx.org/', 'https://github.com/openedx/docs.openedx.org', 'https://www.sphinx-doc.org/', 'https://docs.github.com/en/get-started/using-github/github-flow', 'https://docs.openedx.org/en/latest/documentors/how-tos/develop_docs_locally.html']",True,True,False,True,.readthedocs.yaml,2,False,,,,False,False,,False,,[],,False,False,False,False
